"status","path","kind","source_sha256","canonical_exists","canonical_sha256","exact_equal"
"??",".ai-os\reports\9router\RAIOS-LIVE-COMMAND-CENTER-RECOVERY-WAVE-02\HTTP-PROBE-3S.json","GENERATED_OR_EVIDENCE","aeb56c6643dc07215b020a43f7064d25da66d50ce63ef708fb46b0c3b4666cf3","False",,"False"
"??",".ai-os\reports\9router\RAIOS-LIVE-COMMAND-CENTER-RECOVERY-WAVE-02\HTTP-PROBE-AFTER.json","GENERATED_OR_EVIDENCE","9fa26d21841bafdc330575ace7c266c7e02390df552e2666254e8103b5f8ca18","False",,"False"
"??",".ai-os\reports\9router\RAIOS-LIVE-COMMAND-CENTER-RECOVERY-WAVE-02\LAUNCHER-ANCESTOR.json","GENERATED_OR_EVIDENCE","b2af0bd7386c76f7c6ad0ad75f44e56de0f59bab365b9c5ab539a00e9fd703e1","False",,"False"
"??",".ai-os\reports\9router\RAIOS-LIVE-COMMAND-CENTER-RECOVERY-WAVE-02\NINE-ROUTER-NODE-INSTANCES.json","GENERATED_OR_EVIDENCE","a0b40997b0e1b2105ea6cad613cc64f02c68e84523d8feb6ed5882ea8f4b8c38","False",,"False"
"??",".ai-os\reports\9router\RAIOS-LIVE-COMMAND-CENTER-RECOVERY-WAVE-02\PACKAGE-HASHES-BEFORE.json","GENERATED_OR_EVIDENCE","53db0b04d2a909a9007c1cbdfcf0dc89fdb45e245b8383d5befeb15647676c71","False",,"False"
"??",".ai-os\reports\9router\RAIOS-LIVE-COMMAND-CENTER-RECOVERY-WAVE-02\PACKAGE-VERSION-BEFORE.txt","GENERATED_OR_EVIDENCE","ef225e8e11dd2432906ce1fbf8a4637fa8f1895c3f10b2c2012d1b566135a8bc","False",,"False"
"??",".ai-os\reports\9router\RAIOS-LIVE-COMMAND-CENTER-RECOVERY-WAVE-02\PROCESS-TREE-BEFORE.json","GENERATED_OR_EVIDENCE","ab801c555c720c8840727bc73913dfd9b4bb1d3202b40fd630bb86120188fd50","False",,"False"
"??",".ai-os\reports\9router\RAIOS-LIVE-COMMAND-CENTER-RECOVERY-WAVE-02\RAW-HTTP-BYTES.json","GENERATED_OR_EVIDENCE","8c0dc01ee7f2bda5d7b071eba8b1c4f037a398074abf6323d4f2b0b8cbb1890c","False",,"False"
"??",".ai-os\reports\9router\RAIOS-LIVE-COMMAND-CENTER-RECOVERY-WAVE-02\RESTART-RECEIPT.json","GENERATED_OR_EVIDENCE","7ee156ebe629f2f98ab2ff3fc3a2a6e4ef2f5ce23dced8dfd9880b0d265134e0","False",,"False"
"??",".ai-os\reports\9router\RAIOS-LIVE-COMMAND-CENTER-RECOVERY-WAVE-02\ROOT-CAUSE.json","GENERATED_OR_EVIDENCE","24bd8f0083555290b06bd29b4ffb1a2e290d1a57d204cdf21a3641ca2b0796d7","False",,"False"
"??",".ai-os\reports\c5-growth\RAIOS-C5-RESOURCE-GROWTH-WAVE-01\C5-BASELINE.json","GENERATED_OR_EVIDENCE","b3d09977765a7c83cf89a10ed4bc50d72b9ef5d1625bd7c4a5806a41d3b302d9","True","e1cd4e5f23f041bad0e4d4a517ab6379307c8281104910caf06ab4f4782593d8","False"
"??",".ai-os\reports\c5-growth\RAIOS-C5-RESOURCE-GROWTH-WAVE-01\C5-GROWTH-QUEUE.json","GENERATED_OR_EVIDENCE","af8536c27cf112c0d5e4621a26d7cbba930cdc4b3fc8acdd6acc6ed06f41f575","True","54d86e2e26f01a38b63eb2104c44121773b5f3d2ee49cfb3b78b75f2a08ebcc8","False"
"??",".ai-os\reports\c5-growth\RAIOS-C5-RESOURCE-GROWTH-WAVE-01\COST-AWARENESS-PROOFS.json","GENERATED_OR_EVIDENCE","158f86ca6056e8b174520ae58e60ce5a927d39ae3850274440ee2f65a1449a14","True","561085add46a58cf25f3e82b1c85f5eab4ce087555ac0f5068099b57518777b0","False"
"??",".ai-os\reports\c5-growth\RAIOS-C5-RESOURCE-GROWTH-WAVE-01\FAILOVER-REASONING-PROOFS.json","GENERATED_OR_EVIDENCE","dd233535ad31448fd4b93ef9ad8c8ae31604f199ef0a27766c3e1adebcfefb5d","True","8c8421ebbc29b23fbcb5307d63a37d3d33903855289bb1d6090daaead74f7391","False"
"??",".ai-os\reports\c5-growth\RAIOS-C5-RESOURCE-GROWTH-WAVE-01\FILES-SHA256.txt","GENERATED_OR_EVIDENCE","6694edceb9ba53d6305ae4a010c010d13de1e02066948be643909f08e15431f1","True","a227b5baa8539c210f625db4020f7f6fb357253958abed2874de9110ab4cb0e5","False"
"??",".ai-os\reports\c5-growth\RAIOS-C5-RESOURCE-GROWTH-WAVE-01\HANDOFF.md","GENERATED_OR_EVIDENCE","c8082e371ff4f343178264ba632413b4a0623a9c2eac3133eaa5207f668d9c9e","True","73deac88c6a01cf4d351fe82069b2e1f1ac29de468a03736dcd82d450892b5df","False"
"??",".ai-os\reports\c5-growth\RAIOS-C5-RESOURCE-GROWTH-WAVE-01\PLACEMENT-REASONING-PROOFS.json","GENERATED_OR_EVIDENCE","e4fe93d385ae92bcf19a4fb81087aefe08832b4fab05a4f67a0a1e554a13ce6d","True","0ad15da06d568d0e84fe1db40694f9ca1ea25d26f1859cf191d0bf921de4c3d3","False"
"??",".ai-os\reports\c5-growth\RAIOS-C5-RESOURCE-GROWTH-WAVE-01\REGRESSION-RESULTS.json","GENERATED_OR_EVIDENCE","d683b36f3f5cf0420c0769585c9ed71338933fdb1cd73c535f68a840486f0424","True","56fb0ef8f8c435c45c8ef57e3531aa00043d2218db1a69611b8347947aabea57","False"
"??",".ai-os\reports\c5-growth\RAIOS-C5-RESOURCE-GROWTH-WAVE-01\RESOURCE-AWARENESS-PROOFS.json","GENERATED_OR_EVIDENCE","6613e0d8c1c617728ee6634ad45cb4c20f0b6859a16074a69ee23832ae66751a","True","4c8313f0d8217e81bc4a3097d7e220bff7b0fb7e54bbb61b7d2bed392b754983","False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\CANONICALIZATION-CANDIDATES.json","GENERATED_OR_EVIDENCE","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","False",,"False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\DELETE-ELIGIBLE-CANDIDATES.json","GENERATED_OR_EVIDENCE","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","False",,"False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\DO-NOT-DELETE.json","GENERATED_OR_EVIDENCE","77ba392f35ef6f8b2852f35ab9f9b8a8223e45d8bd29caf2bff88687b7c8b075","False",,"False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\DUPLICATE-CONTENT-GROUPS.json","GENERATED_OR_EVIDENCE","99d09491b3b5a9c42fa0ad48ccd980924528b72ec7e677e171046c5dd925b186","False",,"False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\ENGINE-AUTHORITY-MAP.json","GENERATED_OR_EVIDENCE","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","False",,"False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\ENGINE-CONSUMERS.json","GENERATED_OR_EVIDENCE","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","False",,"False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\ENGINE-CONTENT-OBJECTS.json","GENERATED_OR_EVIDENCE","24689619019025effa3bd70af06699e6996617cfb3e7027c18f8b10f5d32f670","False",,"False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\ENGINE-DEPENDENCIES.json","GENERATED_OR_EVIDENCE","582aa15a3d825e557f08d872b32a986c890f9dd92635779d3fcb7d098e7f9764","False",,"False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\ENGINE-ENTRYPOINTS.json","GENERATED_OR_EVIDENCE","6a7358a3301cf3a3435450f0465bc13ef22c99cf03c8de68e6a8847e0c4cd439","False",,"False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\ENGINE-FAMILIES.json","GENERATED_OR_EVIDENCE","57c94204383827fa6dfb3e0f24006827d850f88fd16b89dbce0dbd44f8969d0d","False",,"False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\ENGINE-INSTANCES.json","GENERATED_OR_EVIDENCE","4d7c43939972698a7f5cfae3d22d500f29d2c29189e160c122f20bb26ded26ca","False",,"False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\ENGINE-LINEAGES.json","GENERATED_OR_EVIDENCE","454947d2077decec739e8ca250fbb3fb66092d4efac5e8da860c8302b3ac5f20","False",,"False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\ENGINE-PROVENANCE-MAP.json","GENERATED_OR_EVIDENCE","13370e3519685e923c68519201ad5c8a8133f8344c8acb7f92b694eb7d00c97f","False",,"False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\ENGINE-RUNTIME-EVIDENCE.json","GENERATED_OR_EVIDENCE","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","False",,"False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\ENGINE-TEST-EVIDENCE.json","GENERATED_OR_EVIDENCE","4c850a521e4e56f850fc8ee38708b170a1bda5c5048326c3c28cf5a14bb5113b","False",,"False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\FILES-SHA256.txt","GENERATED_OR_EVIDENCE","97f9a46b08fbb60cd224941ac2e760c156ecbb52773cfd20c76fc268b57c76a5","False",,"False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\HANDOFF.md","GENERATED_OR_EVIDENCE","31278550cfec05415b76a10b5893967fe11fc727c33192ed63926a10f9338e08","False",,"False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\KNOWN-GAPS.json","GENERATED_OR_EVIDENCE","3cd5b00ae28baa34a2d27bb9a5ca44a2015b978a63989d208d51e5709029a61e","False",,"False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\LEGACY-UNIQUE-CAPABILITIES.json","GENERATED_OR_EVIDENCE","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","False",,"False"
"??",".ai-os\reports\engine-estate\RAIOS-ENGINE-ESTATE-REGISTRY-WAVE-01\UNASSIGNED-SIGNAL-CLASSIFICATION.json","GENERATED_OR_EVIDENCE","9f91932d2734ccff977684a2fcdff1ddb27ff0aa8fdfca621744b585412f31de","False",,"False"
"??",".ai-os\reports\resource-fabric\RAIOS-LLM-ESTATE-CENSUS-20260830\CENSUS.json","GENERATED_OR_EVIDENCE","53b329c558cae32ed81d7620f04b33b81730efa30b5d02eaa076ed56a5e3577f","False",,"False"
"??",".ai-os\reports\resource-fabric\RAIOS-RESOURCE-FABRIC-GIT-DELIVERY-REPAIR-WAVE-01\HANDOFF.md","GENERATED_OR_EVIDENCE","8a47f28c309f52abc8484711a1d09a858b50de141e64c77cbccb8771aa1478a9","True","aff98d8712b4b442b40851f4b2c0ae2e02067e0e6d6c86ee5664c299e7f7352e","False"
"??",".ai-os\reports\resource-fabric\RAIOS-RESOURCE-FABRIC-GIT-DELIVERY-REPAIR-WAVE-01\OVERSIZED-ARCHIVES.json","GENERATED_OR_EVIDENCE","ba925513a6879637632d2432b4728c6fd20c6b1cbf15484a164600c65d490cce","True","0a3f160f8ed4e967fa8ea7e17fd8bda23497574778820241895060656570f6a0","False"
"??",".ai-os\reports\resource-fabric\RAIOS-RESOURCE-FABRIC-GIT-DELIVERY-REPAIR-WAVE-01\RESOURCE-FABRIC-DELIVERY-PROVENANCE.json","GENERATED_OR_EVIDENCE","51424bc08d1ba5e18b499bc1642bb7432cd4b06c396d6c230ebfee4434e07db2","True","abe7140f113d5ec24de6eac1fc2d5fa112428720ab31282ada19853387da4094","False"
"??",".ai-os\reports\resource-fabric\RAIOS-RESOURCE-FABRIC-GIT-DELIVERY-REPAIR-WAVE-01\TEST-RESULTS.json","GENERATED_OR_EVIDENCE","050ee1a997a0b7a0d7f281d59e6e23ef0d345feb5f20cec5cde0af71f31d5113","True","5a7f048f0c396f96c6a51fd959d9a84cb9b11c143be5af189b4b3d04ccda8b3e","False"
"??",".ai-os\staging\9router-audit\.gitignore","GENERATED_OR_EVIDENCE","eadfd7d886d44c0ac712a483b9cf170749c710974bf31d8848a30ed8cee40e4e","False",,"False"
"??",".ai-os\staging\9router-audit\RESTART-DRAIN-LOG.ps1","GENERATED_OR_EVIDENCE","a843f9b3903bb774d0eaf068e9542f77249381533c53356e3e55befdf9c1be3b","False",,"False"
"??",".ai-os\staging\9router-audit\probe_live.py","GENERATED_OR_EVIDENCE","bc818c2f23b55da81962002280b218dcc471f54093b3e9a8a26d1cdd218f5e8d","False",,"False"
"??",".ai-os\staging\9router-audit\runtime\start-meta.txt","GENERATED_OR_EVIDENCE","a446ae04bfed01a144436106e44bfa84b1a3407f86f04f1aab2c77da6f2680f2","False",,"False"
"??",".ai-os\staging\9router-local-bind\20260828-023555\listener-observations.json","GENERATED_OR_EVIDENCE","99d607653a8c69420cc06687f6b607d02749a23675c2207d631938a4ef9011a4","False",,"False"
"??",".ai-os\staging\account-bind-readiness\20260828-005615\ACCOUNT-BIND-READINESS.json","GENERATED_OR_EVIDENCE","6d3df42b73a3b74f82b722b292ae930575923cf717eea1c03707f46894e40e95","False",,"False"
"??",".ai-os\staging\account-bind-readiness\20260828-005615\FILES-SHA256.txt","GENERATED_OR_EVIDENCE","95a4247d2a227ff90b4060c2ec8c108a273cb599d7521c3ad20ea240ce125130","False",,"False"
"??",".ai-os\staging\account-bind-readiness\20260828-005615\KAGGLE-PARTNER-REFERENCES.json","GENERATED_OR_EVIDENCE","1d80cb6214dcc75cb9e504b84f90f4827968634b07ac5de67cbbb7b251bb341f","False",,"False"
"??",".ai-os\staging\account-bind-readiness\20260828-005615\NEXT-ACTION-MATRIX.json","GENERATED_OR_EVIDENCE","1b0f3e73ccae43a197fa0ad5d2b52c068302c6664538f0ceedd7eaee42fd6433","False",,"False"
"??",".ai-os\staging\account-bind-readiness\20260828-005615\RESOURCE-ACCOUNTS.txt","GENERATED_OR_EVIDENCE","4a292c7ce82c985de031644aa8273e8171114a2d58a68fda93c5f90dede00467","False",,"False"
"??",".ai-os\staging\account-bind-readiness\20260828-005615\RESOURCE-STATUS.txt","GENERATED_OR_EVIDENCE","460d98a3f947667ee48df3c70be2d6f439db19064c468e7e1e237e1855faa8ad","False",,"False"
"??",".ai-os\staging\c1c3-conflict-semantic-resolver-v2\20260828-150047\CONFLICT-SEMANTIC-RESOLUTION.json","GENERATED_OR_EVIDENCE","500a49a41c43395aa8fc480ffc49487f62c2a871ce86aaf676c6f01f53c5b886","False",,"False"
"??",".ai-os\staging\c1c3-conflict-semantic-resolver-v2\20260828-150047\FILES-SHA256.txt","GENERATED_OR_EVIDENCE","97b91bb3d5f62f905ab00f4e6fb97edf69df76beeb60db5892e1d9100562c6e8","False",,"False"
"??",".ai-os\staging\c1c3-conflict-semantic-resolver-v2\20260828-150047\RESOLUTION-MATRIX.tsv","GENERATED_OR_EVIDENCE","8672bbebc24bbd2b4754c685d56bec22dc4a90d1c6a9886688883df28211b775","False",,"False"
"??",".ai-os\staging\c1c3-convergence-mission-control\20260828-144449\01-REPOSITORY-TOPOLOGY.json","GENERATED_OR_EVIDENCE","f97c50b2ab9ac1d44c128558eb5b2e5b98c889f8c1e1dd3d50e82926a0b5fc6c","False",,"False"
"??",".ai-os\staging\c1c3-convergence-mission-control\20260828-144449\02A-TASK-STATE.json","GENERATED_OR_EVIDENCE","60d41d1728f23df922c355c82c952f96ef5b52043326e76b3ec5de177d5103a0","False",,"False"
"??",".ai-os\staging\c1c3-convergence-mission-control\20260828-144449\02B-LOCK-STATE.json","GENERATED_OR_EVIDENCE","e8cb8df01dcccf6027fbe40599b9397405fd8eb4c2974d299de9b00fbd28e4ab","False",,"False"
"??",".ai-os\staging\c1c3-convergence-mission-control\20260828-144449\02C-TASK-LOCK-SUMMARY.json","GENERATED_OR_EVIDENCE","dadedb5218805b453e9b4e1568f9c6d0db24793b8148614d8eddd3859dc0e8fc","False",,"False"
"??",".ai-os\staging\c1c3-convergence-mission-control\20260828-144449\03-LIVE-RUNTIME.json","GENERATED_OR_EVIDENCE","6756536072ad4eb79936662cef000bf65ba02a0df8107fa924280424d7d0c88c","False",,"False"
"??",".ai-os\staging\c1c3-convergence-mission-control\20260828-144449\04-VERIFIED-CHECKPOINTS.json","GENERATED_OR_EVIDENCE","84f861898a4ab7f47488f24f6ebee83a8d3c8065ab21fc8c4c8aebb3195e861e","False",,"False"
"??",".ai-os\staging\c1c3-convergence-mission-control\20260828-144449\05-OWNERSHIP-COLLISION-MATRIX.json","GENERATED_OR_EVIDENCE","56cf49462c293affb05a700897cd33ee2208b67f0fdbf1ef693ad96f41965d4d","False",,"False"
"??",".ai-os\staging\c1c3-convergence-mission-control\20260828-144449\06-PROGRAM-GATES.json","GENERATED_OR_EVIDENCE","084d586ae96bb5d4101f697a7d25eb6efa399086c7c589733015550825f7f077","False",,"False"
"??",".ai-os\staging\c1c3-convergence-mission-control\20260828-144449\07-CRITICAL-PATH.json","GENERATED_OR_EVIDENCE","22ab7d2870de594d78b97f9c66a14a5d7be21ece7780dc58b7ae1e327ad5357b","False",,"False"
"??",".ai-os\staging\c1c3-convergence-mission-control\20260828-144449\08-FINAL-MERGE-ORDER.json","GENERATED_OR_EVIDENCE","8ebe5a9ccd07e3dbefed43942320d21c49f7009673fed00ccc0a8c98b1fe158f","False",,"False"
"??",".ai-os\staging\c1c3-convergence-mission-control\20260828-144449\09-RISK-LEDGER.json","GENERATED_OR_EVIDENCE","607462b8677454f3aa3a1663585f22da8f7171adf7f1095b84b9d8f6f64b3123","False",,"False"
"??",".ai-os\staging\c1c3-convergence-mission-control\20260828-144449\10-INTEGRATION-READINESS.json","GENERATED_OR_EVIDENCE","24f958326a08fb38229f52920017fff34dbd8b4f2bf06c18a123182eecedc137","False",,"False"
"??",".ai-os\staging\c1c3-convergence-mission-control\20260828-144449\11-NEXT-ACTIONS.json","GENERATED_OR_EVIDENCE","addb0ac588f2ae11ba99592baecd9613f9cbe0656f2708a161c9a08ac6078326","False",,"False"
"??",".ai-os\staging\c1c3-convergence-mission-control\20260828-144449\12-MASTER-MISSION-STATE.json","GENERATED_OR_EVIDENCE","9e4073b658c3091de8065973aec7845566a53d85f4e669374b60279501fd313c","False",,"False"
"??",".ai-os\staging\c1c3-convergence-mission-control\20260828-144449\FILES-SHA256.txt","GENERATED_OR_EVIDENCE","b93a7debb93ed9566de435b3c4285a6eb0bc36ab2d1fa17023a66134ae103c15","False",,"False"
"??",".ai-os\staging\c1c3-delta-integration\20260828-153135\C5-COMMAND-TRANSPORT-STDERR.txt","GENERATED_OR_EVIDENCE","97922e5b3e009e7ac91b75b26b508ee921f45ae01b26ae9975cb43fb5679f720","False",,"False"
"??",".ai-os\staging\c1c3-delta-integration\20260828-153135\C5-COMMAND-TRANSPORT-STDOUT.txt","GENERATED_OR_EVIDENCE","3c3bf51507d19e271597e1f7a1e694bcbc431d6061bc29d1a146a6fc6839ee9c","False",,"False"
"??",".ai-os\staging\c1c3-delta-integration\20260828-153135\RESOURCE-FABRIC-STDERR.txt","GENERATED_OR_EVIDENCE","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","False",,"False"
"??",".ai-os\staging\c1c3-delta-integration\20260828-153135\RESOURCE-FABRIC-STDOUT.txt","GENERATED_OR_EVIDENCE","4f4cddc10385eb95374df2d157782aeff2d723135f420dabe09efb7ec3694321","False",,"False"
"??",".ai-os\staging\c1c3-integration-delivery\20260828-151444\PRECOMMIT-STATUS.txt","GENERATED_OR_EVIDENCE","e53354d82e4a69b3096b9603c6ceec22c95abdce6ded1fd73ab38304392c8d02","False",,"False"
"??",".ai-os\staging\c1c3-integration-delivery\20260828-151444\STAGED-INTEGRATION-DIFF.txt","GENERATED_OR_EVIDENCE","cdbdb78eaa4d531a4c4641f3aa0d397134cfad5957add1377264f21a8a4dfa53","False",,"False"
"??",".ai-os\staging\c1c3-integration-v4\20260828-154828\TARGETED-CORE-TEST-FILES.txt","GENERATED_OR_EVIDENCE","8e5964d282138641a95587ecd5211925c23b81d73f62dff2ffb9899e0963cac6","False",,"False"
"??",".ai-os\staging\c1c3-lineage-convergence-preflight\20260828-145507\C6-CHANGED-FILES.txt","GENERATED_OR_EVIDENCE","7fad67c6261ac06a99a5cb74625a1f22fccac39fda0e84bcbd317e02a32f779e","False",,"False"
"??",".ai-os\staging\c1c3-lineage-convergence-preflight\20260828-145507\CONFLICT-PATHS.txt","GENERATED_OR_EVIDENCE","e24ddf28d28e23796aef65bae814b99a422006ef81f57ec80447030558eaa3ff","False",,"False"
"??",".ai-os\staging\c1c3-lineage-convergence-preflight\20260828-145507\FILES-SHA256.txt","GENERATED_OR_EVIDENCE","8eba27255b57c18492d2f2a0cf8e765ca2ea2aaf7c0007ab5770722b46c8b6ed","False",,"False"
"??",".ai-os\staging\c1c3-lineage-convergence-preflight\20260828-145507\LINEAGE-CONVERGENCE-PREFLIGHT.json","GENERATED_OR_EVIDENCE","cb08793fd702c76cb6a49694cc00860e6c41efa0ee7217d86ab7aa6212f05e95","False",,"False"
"??",".ai-os\staging\c1c3-lineage-convergence-preflight\20260828-145507\PRIMARY-CHANGED-FILES.txt","GENERATED_OR_EVIDENCE","3979c82a11d6da05eb3648c9568df4b58f5cb0888f3a8dc874b190bb9b816ec1","False",,"False"
"??",".ai-os\staging\c1c3-lineage-convergence-preflight\20260828-145507\merge-index","GENERATED_OR_EVIDENCE","bd90cf485150a824f82f8db8ecb09ad6759ad52db4489b8ca5f19d76ba2cad3f","False",,"False"
"??",".ai-os\staging\c1c3-mission-control-recovery\20260828-144923\FILES-SHA256.txt","GENERATED_OR_EVIDENCE","779b8aa7bd499f022833628c5e062005d1671adb16dee91840f2089dea786718","False",,"False"
"??",".ai-os\staging\c1c3-mission-control-recovery\20260828-144923\MISSION-CONTROL-RECOVERY-WAVE02.json","GENERATED_OR_EVIDENCE","064f61c841a5f62c1f2318aced653ce0be7b1c52a50c82ea457ec12c6187d691","False",,"False"
"??",".ai-os\staging\c1c3-mission-control-recovery\20260828-144923\REMOTE-BRANCHES.txt","GENERATED_OR_EVIDENCE","8cfc31b6074f9f8159094267b7731833e1bc02f0d801673e3200fec429ce547b","False",,"False"
"??",".ai-os\staging\c1c3-mission-control-recovery\20260828-144923\WORKTREES-PORCELAIN.txt","GENERATED_OR_EVIDENCE","71568bbd2e1a9eb382ce6a9780bd1bae2382a56969d93cf4a9f570ff8ca686e0","False",,"False"
"??",".ai-os\staging\c1c3-system-closure-wave02\20260828-141713\C1C3-SYSTEM-CLOSURE-WAVE02.json","GENERATED_OR_EVIDENCE","f65cd4b0252f3c0dd6cef1daba81f746ddf94b39a3d5f5c644fd3994f6b8f123","False",,"False"
"??",".ai-os\staging\c1c3-system-closure-wave02\20260828-141713\FILES-SHA256.txt","GENERATED_OR_EVIDENCE","55447886080268e266efb9e9d844ce09e44543debc02e82afce6e88a1ef80d3a","False",,"False"
"??",".ai-os\staging\c1c3-system-closure-wave02\20260828-141713\RESOURCE-EXPLAIN-CONTROL-ERROR.txt","GENERATED_OR_EVIDENCE","2013a7d3386eda430f6f1293c41eb763d5c04cc629f2e538a4592fc6cd4d5ea5","False",,"False"
"??",".ai-os\staging\c1c3-system-closure-wave02\20260828-141713\RESOURCE-PLACEMENT-CONTROL-ERROR.txt","GENERATED_OR_EVIDENCE","d2c70a8a03e83cf1928ffe4d7fcccd077c65b87ad823323f85d076b8580ffff6","False",,"False"
"??",".ai-os\staging\c1c3-system-closure-wave02\20260828-141713\RESOURCE-PLACEMENT-GPU-BURST-ERROR.txt","GENERATED_OR_EVIDENCE","8edc4719d2c1fc7bf5cf87c815819bb9fc10da9820b7fcbacb236448db809846","False",,"False"
"??",".ai-os\staging\c1c3-system-closure-wave02\20260828-141713\RESOURCE-PLAN-CONTROL-ERROR.txt","GENERATED_OR_EVIDENCE","bee2098d7a973a52de803fcb9baaa096a5e8ac0a81356afc8db9a37cb9039c4e","False",,"False"
"??",".ai-os\staging\c1c3-system-closure-wave02\20260828-141713\RESOURCE-RESERVOIR.txt","GENERATED_OR_EVIDENCE","76002b884090a351d23147cc41e1724834fee382745c7b031e4c2ec4836be9d2","False",,"False"
"??",".ai-os\staging\c1c3-whole-system-closure\20260828-133914\C1C3-WHOLE-SYSTEM-CLOSURE.json","GENERATED_OR_EVIDENCE","7858a0293b8c0a3fc01e41eb50f0f3910f6c8e19873f7ba47b67105ad0516bbf","False",,"False"
"??",".ai-os\staging\c1c3-whole-system-closure\20260828-133914\FILES-SHA256.txt","GENERATED_OR_EVIDENCE","6bdb65a67cada23ec23ba7a3d5780fef39b3dbcd11fdc8c46d1dd0ce0351941a","False",,"False"
"??",".ai-os\staging\c1c3-whole-system-closure\20260828-133914\resource-explain.txt","GENERATED_OR_EVIDENCE","083afd0bb4e3aff5760fe76515d1ed5d374dd7a013648fb2b92495ccd6bd1449","False",,"False"
"??",".ai-os\staging\c1c3-whole-system-closure\20260828-133914\resource-placement.txt","GENERATED_OR_EVIDENCE","19ce7b5454f8771fe4b7ea88b0fd75104fbbd290da34efc85a2ebdfaa1e2734e","False",,"False"
"??",".ai-os\staging\c1c3-whole-system-closure\20260828-133914\resource-plan.txt","GENERATED_OR_EVIDENCE","8daad146f55e293d1ba978d617745999851ee30baaef940eac495756c094b5f7","False",,"False"
"??",".ai-os\staging\c1c3-whole-system-closure\20260828-133914\resource-reservoir.txt","GENERATED_OR_EVIDENCE","76002b884090a351d23147cc41e1724834fee382745c7b031e4c2ec4836be9d2","False",,"False"
"??",".ai-os\staging\cloud-access-census\20260828-004509\9ROUTER-STATUS.json","GENERATED_OR_EVIDENCE","52160dd205e166f7adfb5ffa27b2dc6c75ac8404d52ed314219d88fe251896ce","False",,"False"
"??",".ai-os\staging\cloud-access-census\20260828-004509\AUTH-STATUS.json","GENERATED_OR_EVIDENCE","4b79c3330970378afbac5668e789288239394b62832084bdd0d321837be59652","False",,"False"
"??",".ai-os\staging\cloud-access-census\20260828-004509\CLI-DISCOVERY.json","GENERATED_OR_EVIDENCE","592b587446021955c85b9de2d584f830becb27d511caf880583c2c044869f98e","False",,"False"
"??",".ai-os\staging\cloud-access-census\20260828-004509\CONFIG-SIGNALS.json","GENERATED_OR_EVIDENCE","710f76cc0169301c94236a859530d5d90f21d4bb3eb0e4790bacaa9488840f34","False",,"False"
"??",".ai-os\staging\cloud-access-census\20260828-004509\ENV-SIGNALS.json","GENERATED_OR_EVIDENCE","37dddd3e939f48d83aa012c620bbc4ecf1138b54b366a13606e51434944926d9","False",,"False"
